"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"01026099999","2021-10-05T10:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","43","52","","","-0.03","1","72","BKN:06 33","29.62","29.22","43.50","48","226","16","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T11:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","41","52","","","-0.01","0","68","","29.61","29.21","","47","203","14","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T12:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","54","","","+0.01","8","59","","29.59","29.19","","47","203","20","13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T14:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","44","50","0.00","","-0.03","3","79","","29.64","29.23","","47","213","20","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T15:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","51","0.01","","-0.03","0","71","","29.63","29.22","","47","198","28","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T16:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","53","","","-0.00","0","63","BKN:05 33","29.62","29.21","43.50","47","194","27","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T17:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","53","","","+0.02","5","63","","29.61","29.21","","47","193","30","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T18:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","52","","","+0.01","6","63","","29.61","29.21","","46","186","31","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T19:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","52","","","+0.00","7","64","BKN:06 33","29.61","29.21","43.50","46","190","34","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T20:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","51","","","-0.00","3","66","","29.62","29.21","","46","191","34","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T21:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","40","51","","","-0.01","2","66","","29.62","29.21","","46","192","31","17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T22:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","49","0.00","||SHRA","-0.02","3","77","BKN:06 33","29.63","29.23","24.85","46","193","32","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-05T23:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","41","51","0.00","","-0.03","3","69","","29.65","29.25","","46","212","40","21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T00:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","47","0.02","","-0.08","3","84","","29.70","29.29","","45","220","36","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T01:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","44","47","0.02","","-0.09","3","92","BKN:05 33","29.72","29.32","31.07","46","199","18","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T02:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","44","47","0.00","","-0.10","1","89","","29.75","29.35","","46","255","19","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T03:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","44","45","0.12","","-0.08","3","95","","29.79","29.38","","45","224","17","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T04:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","43","45","","","-0.08","1","94","SCT:04 10","29.81","29.40","24.85","44","202","13","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T05:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","43","45","0.01","","-0.07","1","93","","29.83","29.42","","44","216","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T06:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","45","0.00","","-0.07","3","90","","29.86","29.45","","44","256","13","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T07:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","45","","","-0.07","2","92","BKN:07 7","29.88","29.47","24.85","44","292","19","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T08:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","45","","","-0.07","1","92","","29.90","29.49","","44","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T09:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","46","","","-0.06","2","85","","29.92","29.51","","44","220","16","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T10:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","47","","","-0.05","2","82","BKN:06 10","29.93","29.52","21.75","45","217","18","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T11:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","42","47","","","-0.05","2","84","","29.95","29.54","","45","205","20","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
"01026099999","2021-10-06T12:00:00","69.65","18.9333333","114.5","TROMSO, NO","FM-12","4","","43","46","","","-0.05","2","87","","29.97","29.55","","45","236","16","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN004BUFR","","","","","","","","","",""
